,Timestamp,UTC,Latitude,Longitude
104,1742919081.4452562,2025/03/25 - 16:11:21,49.3841138116068,1.0703971808665556
105,1742919082.396561,2025/03/25 - 16:11:22,49.384114644940134,1.0704151808665556
106,1742919083.399686,2025/03/25 - 16:11:23,49.38411747827346,1.0704328475332225
107,1742919084.4117424,2025/03/25 - 16:11:24,49.38412297827346,1.0704493475332224
108,1742919085.367406,2025/03/25 - 16:11:25,49.3841313116068,1.0704638475332222
109,1742919086.3685591,2025/03/25 - 16:11:26,49.3841408116068,1.0704765141998889
110,1742919087.363498,2025/03/25 - 16:11:27,49.38415164494013,1.070489014199889
111,1742919088.3628871,2025/03/25 - 16:11:28,49.38416247827346,1.070501514199889
112,1742919089.373309,2025/03/25 - 16:11:29,49.38417464494013,1.0705083475332222
113,1742919090.3738666,2025/03/25 - 16:11:30,49.38418947827346,1.0705108475332226
114,1742919091.396088,2025/03/25 - 16:11:31,49.38420214494013,1.070504514199889
115,1742919092.3525264,2025/03/25 - 16:11:32,49.3842068116068,1.0704896808665556
116,1742919093.3812351,2025/03/25 - 16:11:33,49.3842043116068,1.0704716808665558
117,1742919094.3876886,2025/03/25 - 16:11:34,49.38419964494013,1.0704546808665556
118,1742919095.3909435,2025/03/25 - 16:11:35,49.3841968116068,1.0704400141998889
119,1742919096.359496,2025/03/25 - 16:11:36,49.3841968116068,1.0704248475332225
120,1742919097.3806517,2025/03/25 - 16:11:37,49.384197811606796,1.0704091808665557
121,1742919098.433205,2025/03/25 - 16:11:38,49.384197811606796,1.0703903475332224
122,1742919099.404381,2025/03/25 - 16:11:39,49.38419797827346,1.070369514199889
123,1742919100.447575,2025/03/25 - 16:11:40,49.38419897827346,1.0703495141998889
124,1742919101.3863711,2025/03/25 - 16:11:41,49.38419964494013,1.0703280141998888
125,1742919102.3817258,2025/03/25 - 16:11:42,49.38419897827346,1.0703061808665557
126,1742919103.385717,2025/03/25 - 16:11:43,49.38419847827347,1.070285847533222
127,1742919104.4135334,2025/03/25 - 16:11:44,49.38419897827346,1.0702641808665556
128,1742919105.3877065,2025/03/25 - 16:11:45,49.384197811606796,1.070242514199889
129,1742919106.400908,2025/03/25 - 16:11:46,49.384197811606796,1.0702186808665557
130,1742919107.3859668,2025/03/25 - 16:11:47,49.38419764494013,1.070195014199889
131,1742919108.3960972,2025/03/25 - 16:11:48,49.38419731160679,1.0701711808665557
132,1742919109.3537612,2025/03/25 - 16:11:49,49.384195644940135,1.070151014199889
133,1742919110.4143505,2025/03/25 - 16:11:50,49.38419731160679,1.0701323475332223
134,1742919111.3666072,2025/03/25 - 16:11:51,49.38419897827346,1.0701106808665557
135,1742919112.3992748,2025/03/25 - 16:11:52,49.38420014494013,1.0700898475332226
136,1742919113.3899732,2025/03/25 - 16:11:53,49.3842013116068,1.0700681808665558
137,1742919114.3477,2025/03/25 - 16:11:54,49.3842033116068,1.0700473475332224
138,1742919115.3548388,2025/03/25 - 16:11:55,49.38420447827346,1.0700291808665556
139,1742919116.3580637,2025/03/25 - 16:11:56,49.384205478273465,1.0700081808665556
140,1742919117.3584049,2025/03/25 - 16:11:57,49.38420697827347,1.0699873475332222
141,1742919118.377391,2025/03/25 - 16:11:58,49.384209644940135,1.0699675141998888
142,1742919119.3726962,2025/03/25 - 16:11:59,49.384212144940136,1.0699523475332222
143,1742919120.3571937,2025/03/25 - 16:12:00,49.3842118116068,1.0699376808665557
144,1742919121.340818,2025/03/25 - 16:12:01,49.38421164494013,1.0699181808665557
145,1742919122.3805678,2025/03/25 - 16:12:02,49.38421464494013,1.0698958475332225
146,1742919123.3749783,2025/03/25 - 16:12:03,49.3842153116068,1.069874014199889
147,1742919124.365257,2025/03/25 - 16:12:04,49.384215644940134,1.069854014199889
148,1742919125.3672082,2025/03/25 - 16:12:05,49.384215644940134,1.0698333475332222
149,1742919126.3777225,2025/03/25 - 16:12:06,49.38421597827346,1.0698121808665557
150,1742919127.390044,2025/03/25 - 16:12:07,49.384216478273466,1.0697903475332222
151,1742919128.4462423,2025/03/25 - 16:12:08,49.384219978273464,1.0697711808665558
152,1742919129.4128232,2025/03/25 - 16:12:09,49.38422164494013,1.0697526808665556
153,1742919130.3672774,2025/03/25 - 16:12:10,49.384221144940135,1.069733014199889
154,1742919131.3634825,2025/03/25 - 16:12:11,49.384221978273466,1.0697131808665556
155,1742919132.3694391,2025/03/25 - 16:12:12,49.38422164494013,1.069693014199889
156,1742919133.376479,2025/03/25 - 16:12:13,49.384221978273466,1.0696786808665557
157,1742919134.380037,2025/03/25 - 16:12:14,49.38422297827346,1.0696651808665556
158,1742919135.379665,2025/03/25 - 16:12:15,49.3842218116068,1.069646014199889
159,1742919136.3718448,2025/03/25 - 16:12:16,49.384221144940135,1.069626514199889
160,1742919137.3710933,2025/03/25 - 16:12:17,49.384220644940136,1.0696131808665557
161,1742919138.3736107,2025/03/25 - 16:12:18,49.3842193116068,1.069600014199889
162,1742919139.379624,2025/03/25 - 16:12:19,49.3842223116068,1.0695863475332223
163,1742919140.3869643,2025/03/25 - 16:12:20,49.38422297827346,1.0695823475332222
164,1742919141.3970397,2025/03/25 - 16:12:21,49.38422297827346,1.0695741808665558
165,1742919142.3416176,2025/03/25 - 16:12:22,49.384222478273465,1.0695563475332224
166,1742919143.4038055,2025/03/25 - 16:12:23,49.384219978273464,1.0695368475332225
167,1742919144.4163966,2025/03/25 - 16:12:24,49.3842218116068,1.0695158475332223
168,1742919145.4363372,2025/03/25 - 16:12:25,49.38422564494013,1.069492014199889
169,1742919146.4250093,2025/03/25 - 16:12:26,49.384228478273464,1.069467514199889
170,1742919147.437477,2025/03/25 - 16:12:27,49.384228478273464,1.0694468475332224
171,1742919148.375499,2025/03/25 - 16:12:28,49.384224978273465,1.0694281808665556
172,1742919149.381341,2025/03/25 - 16:12:29,49.384220644940136,1.069410014199889
173,1742919150.387791,2025/03/25 - 16:12:30,49.3842188116068,1.069393514199889
174,1742919151.411655,2025/03/25 - 16:12:31,49.3842193116068,1.0693780141998888
175,1742919152.3787608,2025/03/25 - 16:12:32,49.38422047827346,1.069361514199889
176,1742919153.3532915,2025/03/25 - 16:12:33,49.384224978273465,1.0693473475332222
177,1742919154.3166533,2025/03/25 - 16:12:34,49.38422464494013,1.0693458475332223
178,1742919155.360678,2025/03/25 - 16:12:35,49.3842243116068,1.069344514199889
179,1742919156.3678474,2025/03/25 - 16:12:36,49.38422897827347,1.0693358475332224
180,1742919157.357992,2025/03/25 - 16:12:37,49.3842333116068,1.0693271808665556
181,1742919158.3851197,2025/03/25 - 16:12:38,49.384238144940134,1.0693181808665557
182,1742919159.4147463,2025/03/25 - 16:12:39,49.3842418116068,1.0693078475332223
183,1742919160.4254992,2025/03/25 - 16:12:40,49.38424897827347,1.0692936808665556
184,1742919161.3305123,2025/03/25 - 16:12:41,49.38424831160679,1.0692918475332223
185,1742919162.35138,2025/03/25 - 16:12:42,49.3842478116068,1.0692891808665557
186,1742919163.3712986,2025/03/25 - 16:12:43,49.38424831160679,1.069287014199889
187,1742919164.3224976,2025/03/25 - 16:12:44,49.384248644940136,1.0692846808665557
188,1742919165.335217,2025/03/25 - 16:12:45,49.384249978273466,1.0692816808665557
189,1742919166.3975818,2025/03/25 - 16:12:46,49.384261478273466,1.0692751808665557
190,1742919167.3696682,2025/03/25 - 16:12:47,49.38426814494013,1.0692653475332226
191,1742919168.390787,2025/03/25 - 16:12:48,49.384274644940135,1.0692565141998889
192,1742919169.412958,2025/03/25 - 16:12:49,49.38427814494013,1.0692393475332223
193,1742919170.3928804,2025/03/25 - 16:12:50,49.38428164494013,1.0692200141998889
194,1742919171.373973,2025/03/25 - 16:12:51,49.3842873116068,1.0692033475332225
195,1742919172.4029891,2025/03/25 - 16:12:52,49.38429514494013,1.0691878475332224
196,1742919173.3689628,2025/03/25 - 16:12:53,49.38430464494013,1.0691751808665557
197,1742919174.386836,2025/03/25 - 16:12:54,49.3843108116068,1.0691638475332224
198,1742919175.3544073,2025/03/25 - 16:12:55,49.38431597827346,1.069148014199889
199,1742919176.385947,2025/03/25 - 16:12:56,49.38432064494013,1.0691308475332224
200,1742919177.390804,2025/03/25 - 16:12:57,49.38432747827347,1.069115514199889
201,1742919178.3498125,2025/03/25 - 16:12:58,49.38433047827347,1.0691108475332223
202,1742919179.3358448,2025/03/25 - 16:12:59,49.38433164494013,1.0691076808665556
203,1742919180.3736184,2025/03/25 - 16:13:00,49.3843328116068,1.0691040141998889
204,1742919181.3544157,2025/03/25 - 16:13:01,49.384341311606796,1.069084014199889
205,1742919182.34982,2025/03/25 - 16:13:02,49.3843448116068,1.0690651808665557
206,1742919183.379824,2025/03/25 - 16:13:03,49.38433764494013,1.0690460141998888
207,1742919184.3821847,2025/03/25 - 16:13:04,49.38433531160679,1.0690281808665556
208,1742919185.4051907,2025/03/25 - 16:13:05,49.3843378116068,1.0690151808665556
209,1742919186.3997934,2025/03/25 - 16:13:06,49.384339978273466,1.0689953475332226
210,1742919187.3577654,2025/03/25 - 16:13:07,49.3843408116068,1.0689833475332222
211,1742919188.351825,2025/03/25 - 16:13:08,49.384341311606796,1.0689751808665557
212,1742919189.359264,2025/03/25 - 16:13:09,49.38434247827346,1.068965514199889
213,1742919190.3170788,2025/03/25 - 16:13:10,49.384344311606796,1.068958514199889
214,1742919191.3795266,2025/03/25 - 16:13:11,49.384348478273466,1.068935514199889
215,1742919192.4033086,2025/03/25 - 16:13:12,49.384351478273466,1.0689190141998888
216,1742919193.364452,2025/03/25 - 16:13:13,49.384356978273466,1.0689011808665556
217,1742919194.3737016,2025/03/25 - 16:13:14,49.38436397827346,1.068886014199889
218,1742919195.3873658,2025/03/25 - 16:13:15,49.38436997827347,1.068864514199889
219,1742919196.366016,2025/03/25 - 16:13:16,49.3843743116068,1.0688471808665556
220,1742919197.4098675,2025/03/25 - 16:13:17,49.38437964494013,1.0688196808665558
221,1742919198.3672988,2025/03/25 - 16:13:18,49.38438614494013,1.0687951808665557
222,1742919199.405667,2025/03/25 - 16:13:19,49.384389311606796,1.0687713475332226
223,1742919200.430719,2025/03/25 - 16:13:20,49.38438864494013,1.0687523475332226
224,1742919201.3810782,2025/03/25 - 16:13:21,49.38438997827347,1.068732514199889
225,1742919202.399499,2025/03/25 - 16:13:22,49.384394811606796,1.0687123475332223
226,1742919203.4089706,2025/03/25 - 16:13:23,49.384399978273464,1.0686943475332222
227,1742919204.4116654,2025/03/25 - 16:13:24,49.384405478273464,1.0686760141998888
228,1742919205.402757,2025/03/25 - 16:13:25,49.38440564494013,1.0686653475332224
229,1742919206.4139898,2025/03/25 - 16:13:26,49.3844038116068,1.0686633475332226
230,1742919207.4908323,2025/03/25 - 16:13:27,49.38440147827346,1.0686638475332224
231,1742919208.4808424,2025/03/25 - 16:13:28,49.38440014494013,1.0686585141998888
232,1742919209.4275017,2025/03/25 - 16:13:29,49.38439414494013,1.068656514199889
233,1742919210.4068534,2025/03/25 - 16:13:30,49.38438564494013,1.0686573475332224
234,1742919211.3862572,2025/03/25 - 16:13:31,49.38437847827347,1.0686608475332222
235,1742919212.4045026,2025/03/25 - 16:13:32,49.38437364494013,1.0686608475332222
236,1742919213.3641822,2025/03/25 - 16:13:33,49.3843658116068,1.0686638475332224
237,1742919214.3834436,2025/03/25 - 16:13:34,49.38435814494013,1.068667514199889
238,1742919215.384602,2025/03/25 - 16:13:35,49.38435164494013,1.0686661808665556
239,1742919216.3835657,2025/03/25 - 16:13:36,49.3843448116068,1.0686653475332224
240,1742919217.398446,2025/03/25 - 16:13:37,49.38433397827346,1.0686651808665557
241,1742919218.368744,2025/03/25 - 16:13:38,49.38432364494013,1.0686663475332225
242,1742919219.379369,2025/03/25 - 16:13:39,49.384313644940136,1.068669014199889
243,1742919220.3897283,2025/03/25 - 16:13:40,49.3843063116068,1.0686721808665556
244,1742919221.4211097,2025/03/25 - 16:13:41,49.38429864494013,1.0686781808665557
245,1742919222.3831787,2025/03/25 - 16:13:42,49.38428897827346,1.0686856808665557
246,1742919223.3592124,2025/03/25 - 16:13:43,49.38427997827347,1.0686966808665557
247,1742919224.3656628,2025/03/25 - 16:13:44,49.384273478273464,1.0687048475332224
248,1742919225.4049935,2025/03/25 - 16:13:45,49.38426547827346,1.0687123475332223
249,1742919226.3881185,2025/03/25 - 16:13:46,49.38425964494013,1.0687235141998888
250,1742919227.3628693,2025/03/25 - 16:13:47,49.3842543116068,1.0687376808665556
251,1742919228.3916583,2025/03/25 - 16:13:48,49.384247478273466,1.0687496808665558
252,1742919229.41218,2025/03/25 - 16:13:49,49.3842388116068,1.068758014199889
253,1742919230.3811736,2025/03/25 - 16:13:50,49.384235144940135,1.068760847533222
254,1742919231.350644,2025/03/25 - 16:13:51,49.38423547827346,1.068760847533222
255,1742919232.321602,2025/03/25 - 16:13:52,49.384234644940136,1.0687593475332222
256,1742919233.354704,2025/03/25 - 16:13:53,49.38423447827346,1.0687585141998888
257,1742919234.3318074,2025/03/25 - 16:13:54,49.3842338116068,1.0687583475332223
258,1742919235.3555455,2025/03/25 - 16:13:55,49.3842338116068,1.0687583475332223
259,1742919236.368347,2025/03/25 - 16:13:56,49.3842338116068,1.068758014199889
260,1742919237.329485,2025/03/25 - 16:13:57,49.384233978273464,1.0687578475332222
261,1742919238.3490655,2025/03/25 - 16:13:58,49.384233978273464,1.0687571808665557
262,1742919239.3546166,2025/03/25 - 16:13:59,49.384233978273464,1.068756514199889
263,1742919240.3550014,2025/03/25 - 16:14:00,49.38423447827346,1.0687556808665557
264,1742919241.352671,2025/03/25 - 16:14:01,49.384234644940136,1.0687548475332223
265,1742919242.352775,2025/03/25 - 16:14:02,49.38423497827347,1.0687541808665557
266,1742919243.4058795,2025/03/25 - 16:14:03,49.384235144940135,1.068754014199889
267,1742919244.36171,2025/03/25 - 16:14:04,49.384234644940136,1.068753514199889
268,1742919245.3618312,2025/03/25 - 16:14:05,49.384233978273464,1.0687533475332223
